delta_pdg,delta_px,delta_py,delta_pz,delta_E,delta_p,Enu,mu_E,wgt
2224,0.08361759191161719,0.20365367562717196,0.47229971474643684,1.337668771341815,0.521088996067966,0.6241419315338135,0.2158241305205467,1.0
2224,0.2269000814135956,-0.2006259840454912,1.0326002493881172,1.6357939073905734,1.0761030189791867,1.0795131921768188,0.2739147252917595,1.0
2224,-0.277439828196734,0.04106421458606052,0.7049725178552437,1.446882641723428,0.7587129753210796,0.9180119633674622,0.3731174911890155,1.0
2224,0.28271478289368285,-0.25093891513434397,0.7042578099512299,1.4685710913921486,0.7992978484099194,1.4614522457122803,0.9064967786030609,1.0
2214,-0.4122419227249332,-0.2676592367889847,0.8473901499550653,1.5740009326970805,0.9796197916188095,1.338681936264038,0.7226332637910639,1.0
2224,0.12161346026265193,-0.4798180595446246,0.9697960012385455,1.6441847487434302,1.0888156354500504,1.0639348030090332,0.37634994391984167,1.0
2224,0.1946553454034798,-0.09364984886680441,0.6884959829008228,1.4277645870932272,0.7215869428956524,0.833450198173523,0.23286269606698168,1.0
2224,-0.41516953016979885,0.1134101983295301,0.8630840198162275,1.5645975959104288,0.9644385087338089,1.1301804780960083,0.5160742457569228,1.0
2224,-0.2590912892615689,0.3233959881295143,0.7622391032587742,1.506833007285886,0.867595361816917,1.0521527528762817,0.49934628525734603,1.0
2224,-0.1780649915910512,0.024295159273704223,1.1194621635309745,1.6743108825937632,1.1337958068240974,1.5076450109481812,0.3258365813879235,1.0
2214,0.01585742588065095,-0.32097935341695577,0.3671433238459672,1.3251027973407166,0.48792768267458664,0.8167669177055359,0.4204791189582493,1.0
2224,-0.11534817895530632,0.27563616537125546,0.8143794606973599,1.5067575797236257,0.8674643531895695,1.4984221458435059,0.9105919017004491,1.0
2224,-0.15938197501078843,-0.003784277813218294,0.32809494109267806,1.2848685633509425,0.36477832321495623,0.8325237035751343,0.4773949301241478,1.0
2214,0.18529276220886165,0.019379474778927815,0.7143258070771353,1.4362431306802124,0.7382210579671226,0.862419843673706,0.30401783467035354,1.0
2214,-0.002587668143993145,0.26420535807101847,1.9910900459003107,2.3562840953805124,2.008544432703235,1.7121449708938599,0.2813821832080881,1.0
2224,-0.45812061434903556,0.08207144220665621,1.2457339300043717,1.812811971298059,1.3298357956084483,1.402201771736145,0.4984226901682892,1.0
2224,0.4935968281638204,0.2579775942335048,1.037219525968236,1.7040653194492466,1.177291218411852,1.700334906578064,0.8588893854761851,1.0
2224,0.13769397202658448,-0.14428760736757396,0.7531945833353457,1.4577052596248743,0.7791537870908555,0.7367098927497864,0.22644879871013138,1.0
2224,-0.24535113203762599,-0.06737036075470354,0.7426073669639061,1.4608304641434027,0.784985124043398,0.9097079038619995,0.38636520479082487,1.0
2224,-0.026980741164701096,-0.41640018070548857,1.1972515923382836,1.7678666370068519,1.2678834513636952,1.936767816543579,0.647402961755651,1.0
2224,0.19124545947474347,0.18170185201676076,0.4834849416440835,1.3495080872646186,0.5507704400134501,0.7624109387397766,0.31291816883882384,1.0
2224,0.06680915315684494,0.20885466745877293,0.5277800467543825,1.3581088000660726,0.5715203520583563,4.447343826293945,3.2218779250689096,1.0
2224,0.4280621462295399,-0.04752921601659697,0.9896626499227557,1.6379109829480731,1.0793184831466212,1.3600540161132812,0.6219639247484203,1.0
2224,0.0061534836956426975,-0.1004513414392294,0.9849261431777574,1.580516322242053,0.9900544656096175,0.8837038278579712,0.19441432964064953,1.0
2214,0.13582382927953962,0.36097482016592036,0.57127139819438,1.411710290317719,0.6892763914344796,0.768174946308136,0.31701233957603914,1.0
2224,-0.04738857211856598,0.11228433124063744,0.6938446127118001,1.419189132708809,0.7044670286101271,0.9102200269699097,0.4508627926737586,1.0
2224,-0.47768022770058416,0.1194373230672939,1.0312823117554875,1.6804198524824994,1.1427978301595192,1.4522488117218018,0.6485099219775861,1.0
2224,-0.045408194082140925,-0.21035123617243195,0.5927687241594861,1.384018896905218,0.6306221586582068,2.401616096496582,1.9420376824350247,1.0
2214,-0.08973706797567614,0.39527922683296896,0.9751979559907038,1.622693274128844,1.0560821283891644,1.1224275827407837,0.4186373743371075,1.0
2214,0.07000476310186593,0.01423061476727807,0.3914095658041379,1.2946538631837419,0.3978751380227053,0.46204903721809387,0.16276165502572926,1.0
2224,-0.22802626199440112,-0.04387517381794598,1.0498690483672788,1.6352278207504634,1.075242310252117,1.1868146657943726,0.40350901010170553,1.0
2224,0.38757800574757645,0.17087358276475367,0.8312707315367868,1.5453962342829222,0.9329659805887008,1.2462666034698486,0.6235753375970777,1.0
2224,0.4183489933001146,-0.29861992418257993,0.8665771870867796,1.591530634481556,1.007544421101752,1.3815038204193115,0.7071390302206729,1.0
2224,0.09781791506992688,-0.28169423777355945,0.848475446594181,1.5253375270990512,0.8993500828802146,0.8958216309547424,0.31729492355924516,1.0
2224,0.08712024616239364,-0.4072367220148856,0.9196130790467798,1.5927786726983522,1.0095146854814565,0.9432848691940308,0.302088244660661,1.0
2224,0.2576043852526938,-0.6317337363425434,1.623433084729923,2.1491408780092667,1.7609606791551145,1.958564281463623,0.7746056836554075,1.0
