Enu,wgt,mu_px,mu_py,mu_pz,mu_E,mu_p,pi_px,pi_py,pi_pz,pi_E,pi_p,cos_open,open_angle_deg
2.677962303161621,1.0,0.3289071977243842,0.06404665117309874,0.03713662681600369,0.3533059338486503,0.3371365410225757,-0.15331830402149926,0.28890432107990005,0.6434963519187876,0.7352139477182509,0.7218446952215241,-0.03298343279017803,91.890154317064
1.1463267803192139,1.0,0.04994746291061074,0.26366577745370257,0.7436664642002776,0.7976328960290034,0.7906036941651708,-0.04775686817250976,-0.005711635750796688,0.19047494337323184,0.24098512442396133,0.1964536721306887,0.886950760918118,27.507453096553625
1.1435843706130981,1.0,-0.16610227728110494,-0.41501485447900055,0.4435833609394207,0.6385589476771173,0.6297566943340162,-0.047790256600082875,0.1516850439890814,0.29869237579379593,0.36604532704736653,0.3383923707077533,0.3635838791235859,68.67954183711619
1.3450055122375488,1.0,-0.007515391072410083,-0.5461377194116965,0.3476924034662475,0.6560311979588441,0.6474665219880609,-0.14332587670541655,0.027091715479128475,0.2114313358217033,0.2923341626432467,0.2568647070897989,0.3595330693658403,68.92847700972693
1.1116149425506592,1.0,-0.35377108693470255,-0.13778847704199199,0.40224339621155836,0.5631193761116031,0.5531178863066364,0.22245775434083828,0.05636432104388312,0.3728749694937542,0.45954316111555266,0.43783573635334383,0.2622941140326506,74.79376959468165
0.8887617588043213,1.0,0.29995493493451786,0.06369284282725433,0.21546086385794402,0.389380483169611,0.37477076336528664,0.15767262002406,-0.010654477906813285,0.17157204241309762,0.27182884990839395,0.23326195305390066,0.9561125169512797,17.037632458845234
1.919242262840271,1.0,0.2956356480759244,-0.2848167820840858,0.45802853451054765,0.6240794899657297,0.6150700563317039,0.13866986957907168,0.0013828540406567447,0.12919906297759737,0.23537932744543155,0.1895353341429077,0.8559005536873711,31.140633077820624
0.7800154089927673,1.0,-0.04491230902760947,0.1061997688717238,0.05894419600455265,0.167134557327987,0.1294987438287421,0.1742445992739896,-0.2774519506640526,-0.014333444224553155,0.3564070675881435,0.3279423926953932,-0.8979895171289779,153.8950438455569
0.8490067720413208,1.0,-0.12517650643185457,-0.21686856384628128,0.12864229467408603,0.30068922050224395,0.2815137149878263,0.12140428400238175,-0.14040437280874876,0.030916420241527298,0.23428187727286934,0.18817070207261224,0.36300800173652703,68.71495696282784
3.7496814727783203,1.0,0.8011005908883515,-0.08343852715363642,2.8586167796585475,2.971797111695319,2.969918187001224,-0.2571803257350628,0.18373210933776662,0.04292852152544077,0.3481692846982029,0.31897032135805087,-0.10412732466445294,95.97689034043768
